"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11559","Login should fail: Sai định dạng email","Selenium Automation Test Suite","2026-06-22","passed","2026-06-22","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","11353","Login should fail: Sai mật khẩu","Selenium Automation Test Suite","2026-06-22","passed","2026-06-22","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","11318","Login should fail: Email không tồn tại","Selenium Automation Test Suite","2026-06-22","passed","2026-06-22","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","968","Login should fail: Trống email","Selenium Automation Test Suite","2026-06-22","passed","2026-06-22","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","11810","Login should fail: Sai mật khẩu","Selenium Automation Test Suite","2026-06-22","passed","2026-06-22","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","11652","Login should fail: Email không tồn tại","Selenium Automation Test Suite","2026-06-22","passed","2026-06-22","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","1401","Login should fail: Trống email","Selenium Automation Test Suite","2026-06-22","passed","2026-06-22","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","1171","Login should fail: Trống cả 2 trường","Selenium Automation Test Suite","2026-06-22","passed","2026-06-22","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"This test verifies that a user can successfully log in using valid email and password","2577","Verify user can login with valid credentials","Selenium Automation Test Suite","2026-06-22","passed","2026-06-22","tests.LoginTest","Login Tests","tests.LoginTest","testLoginSuccessfully"
"","888","Login should fail: Trống cả 2 trường","Selenium Automation Test Suite","2026-06-22","passed","2026-06-22","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","884","Login should fail: Trống mật khẩu","Selenium Automation Test Suite","2026-06-22","passed","2026-06-22","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","1155","Login should fail: Trống mật khẩu","Selenium Automation Test Suite","2026-06-22","passed","2026-06-22","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","11260","Login should fail: Sai định dạng email","Selenium Automation Test Suite","2026-06-22","passed","2026-06-22","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
