"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify register page displays correct validation errors for invalid input values","2366","Register should fail: Trống trường Họ và Tên","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"Verify positive scenarios on Cart: adding single/multiple products, updating to valid quantities.","37324","Positive: Thêm một và nhiều sản phẩm vào giỏ hàng thành công","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.CartTest","All Tests","tests.CartTest","testCartPositiveFlows"
"Verify that searching with invalid keywords displays the correct no-results message","2603","Negative Search: Tìm kiếm với chuỗi ký tự số dài","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.SearchTest","All Tests","tests.SearchTest","testNegativeSearch"
"Kiểm thử luồng tiêu cực (Negative): Kiểm tra các lỗi xác thực dữ liệu khi gửi đánh giá","2321","Negative: Số điện thoại quá ngắn","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.ReviewTest","All Tests","tests.ReviewTest","testSendReviewValidationErrors"
"Kiểm thử luồng tiêu cực (Negative): Kiểm tra các lỗi xác thực dữ liệu khi gửi đánh giá","2022","Negative: Số điện thoại không đúng định dạng 10 hoặc 11 số bắt đầu bằng 0","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.ReviewTest","All Tests","tests.ReviewTest","testSendReviewValidationErrors"
"This test verifies that a user can successfully update their profile details","10096","Test update profile: cập nhập tên : Name HCM 3 , số điện thoại, tỉnh TP HCM, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"This test verifies that a user can successfully update their profile details","13710","Test update profile: cập nhập tên : Name HCM 2 , số điện thoại, tỉnh TP HCM, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"This test verifies that a user can successfully log in using valid email and password","3909","Verify user can login with valid credentials","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.LoginTest","All Tests","tests.LoginTest","testLoginSuccessfully"
"This test verifies that a user can successfully update their profile details","9536","Test update profile: cập nhập tên : Name HCM 4 , số điện thoại, tỉnh TP HCM, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify that searching with invalid keywords displays the correct no-results message","3921","Negative Search: Tìm kiếm với từ khóa không tồn tại","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.SearchTest","All Tests","tests.SearchTest","testNegativeSearch"
"This test verifies that a user can successfully update their profile details","10877","Test update profile: cập nhập tên : Name DN 2 , số điện thoại, tỉnh Đà Nẵng, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"This test verifies that a user can successfully update their profile details","10174","Test update profile: cập nhập tên : Name HN 1 , số điện thoại, tỉnh Hà Nội, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify register page displays correct validation errors for invalid input values","3186","Register should fail: Trống tất cả các trường","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"Verify that search returns matching results for valid search keywords","3112","Positive Search: Tìm kiếm có chứa khoảng trắng ở 2 đầu (Trim test)","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.SearchTest","All Tests","tests.SearchTest","testPositiveSearch"
"Verify login page displays correct validation errors for invalid credentials","11619","Login should fail: Sai định dạng email","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.LoginTest","All Tests","tests.LoginTest","testLoginDynamic"
"This test verifies that a user can successfully update their profile details","9288","Test update profile: cập nhập tên : Name DN 5 , số điện thoại, tỉnh Đà Nẵng, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"This test verifies that a user can successfully update their profile details","9483","Test update profile: cập nhập tên : Name DN 1 , số điện thoại, tỉnh Đà Nẵng, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify register page displays correct validation errors for invalid input values","2468","Register should fail: Email thiếu domain","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"Verify login page displays correct validation errors for invalid credentials","1381","Login should fail: Trống mật khẩu","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.LoginTest","All Tests","tests.LoginTest","testLoginDynamic"
"Verify register page displays correct validation errors for invalid input values","2511","Register should fail: Email thiếu còng (@)","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"This test verifies that a user can successfully update their profile details","9697","Test update profile: cập nhập tên : Name HN 3 , số điện thoại, tỉnh Hà Nội, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"This test verifies that a user can successfully update their profile details","9822","Test update profile: cập nhập tên : Name DNO 2 , số điện thoại, tỉnh Đăk Nông, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify complete End-to-End flow:
  1. Login successfully.
  2. Update Shipping Profile details.
  3. Search for a product.
  4. Add the product to cart.
  5. Proceed to checkout.
  6. Verify profile info is prefilled on Checkout page.
  7. Complete order via COD.","46241","TC-E2E-01: End-to-End flow: Login -> Update Profile -> Search -> Checkout COD","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.E2ETest","All Tests","tests.E2ETest","testE2EOrderFlow"
"This test verifies that a user can successfully update their profile details","11411","Test update profile: cập nhập tên : Name HCM 1 , số điện thoại, tỉnh TP HCM, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"This test verifies that a user can successfully update their profile details","9403","Test update profile: cập nhập tên : Name DN 3 , số điện thoại, tỉnh Đà Nẵng, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"This test verifies that a user can successfully update their profile details","9469","Test update profile: cập nhập tên : Name HN 6 , số điện thoại, tỉnh Hà Nội, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify that search returns matching results for valid search keywords","2312","Positive Search: Tìm kiếm theo tên thương hiệu","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.SearchTest","All Tests","tests.SearchTest","testPositiveSearch"
"Verify positive checkout & payment scenarios:
  1. Login successfully.
  2. Add product(s) to cart.
  3. Proceed to checkout page.
  4. Fill shipping information.
  5. Select payment method.
  6. Confirm the order.
  7. Assert order confirmation is displayed.","59447","[P1][Smoke] TC-CHK-01: Checkout 1 sản phẩm với thanh toán COD thành công","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.CheckoutTest","All Tests","tests.CheckoutTest","testCheckoutPositiveFlows"
"Verify that search returns matching results for valid search keywords","2632","Positive Search: Tìm kiếm từ khóa tiếng Việt không dấu","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.SearchTest","All Tests","tests.SearchTest","testPositiveSearch"
"This test verifies that a user can successfully update their profile details","9654","Test update profile: cập nhập tên : Name DNO 4 , số điện thoại, tỉnh Đăk Nông, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"This test verifies that a user can successfully update their profile details","9662","Test update profile: cập nhập tên : Name DNO 8 , số điện thoại, tỉnh Đăk Nông, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify positive scenarios on Cart: adding single/multiple products, updating to valid quantities.","20759","Positive: Cập nhật số lượng sản phẩm lên giá trị hợp lệ","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.CartTest","All Tests","tests.CartTest","testCartPositiveFlows"
"Verify register page displays correct validation errors for invalid input values","2245","Register should fail: Trống trường Email","Selenium Automation Test Suite","2026-07-25","passed","2026-07-25","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
