"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify register page displays correct validation errors for invalid input values","2152","Register should fail: Email sai định dạng domain","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"This test verifies that a user can successfully update their profile details","9878","Test update profile: cập nhập tên : Name DN 1 , số điện thoại, tỉnh Đà Nẵng, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify positive scenarios on Cart: adding single/multiple products, updating to valid quantities.","20772","Positive: Cập nhật số lượng sản phẩm lên giá trị hợp lệ","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.CartTest","All Tests","tests.CartTest","testCartPositiveFlows"
"Verify register page displays correct validation errors for invalid input values","2213","Register should fail: Trống trường Email","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"Kiểm thử luồng tiêu cực (Negative): Kiểm tra các lỗi xác thực dữ liệu khi gửi đánh giá","2976","Negative: Nội dung đánh giá quá ngắn (< 4 ký tự)","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.ReviewTest","All Tests","tests.ReviewTest","testSendReviewValidationErrors"
"Verify register page displays correct validation errors for invalid input values","2483","Register should fail: Đăng ký với email đã tồn tại","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"This test verifies that a user can successfully update their profile details","9378","Test update profile: cập nhập tên : Name HN 3 , số điện thoại, tỉnh Hà Nội, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify that search returns matching results for valid search keywords","3365","Positive Search: Tìm kiếm có chứa khoảng trắng ở 2 đầu (Trim test)","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.SearchTest","All Tests","tests.SearchTest","testPositiveSearch"
"This test verifies that a user can successfully update their profile details","9438","Test update profile: cập nhập tên : Name DN 5 , số điện thoại, tỉnh Đà Nẵng, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify complete End-to-End flow:
  1. Login successfully.
  2. Update Shipping Profile details.
  3. Search for a product.
  4. Add the product to cart.
  5. Proceed to checkout.
  6. Verify profile info is prefilled on Checkout page.
  7. Complete order via COD.","46274","TC-E2E-01: End-to-End flow: Login -> Update Profile -> Search -> Checkout COD","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.E2ETest","All Tests","tests.E2ETest","testE2EOrderFlow"
"This test verifies that a user can successfully update their profile details","10039","Test update profile: cập nhập tên : Name HCM 5 , số điện thoại, tỉnh TP HCM, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify register page displays correct validation errors for invalid input values","2539","Register should fail: Mật khẩu dưới 6 ký tự","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"This test verifies that a user can successfully update their profile details","9331","Test update profile: cập nhập tên : Name HN 4 , số điện thoại, tỉnh Hà Nội, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"This test verifies that a user can successfully update their profile details","9824","Test update profile: cập nhập tên : Name HCM 3 , số điện thoại, tỉnh TP HCM, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Kiểm thử luồng tiêu cực (Negative): Kiểm tra các lỗi xác thực dữ liệu khi gửi đánh giá","2289","Negative: Số điện thoại không đúng định dạng 10 hoặc 11 số bắt đầu bằng 0","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.ReviewTest","All Tests","tests.ReviewTest","testSendReviewValidationErrors"
"This test verifies that a user can successfully update their profile details","9546","Test update profile: cập nhập tên : Name HN 2 , số điện thoại, tỉnh Hà Nội, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Kiểm thử luồng tiêu cực (Negative): Kiểm tra các lỗi xác thực dữ liệu khi gửi đánh giá","2387","Negative: Nội dung đánh giá chứa thẻ script không hợp lệ","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.ReviewTest","All Tests","tests.ReviewTest","testSendReviewValidationErrors"
"This test verifies that a user can successfully update their profile details","9320","Test update profile: cập nhập tên : Name DN 2 , số điện thoại, tỉnh Đà Nẵng, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"This test verifies that a user can successfully update their profile details","10053","Test update profile: cập nhập tên : Name DNO 6 , số điện thoại, tỉnh Đăk Nông, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify that search returns matching results for valid search keywords","3937","Positive Search: Tìm kiếm sản phẩm chung chung","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.SearchTest","All Tests","tests.SearchTest","testPositiveSearch"
"Verify login page displays correct validation errors for invalid credentials","11522","Login should fail: Sai định dạng email","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.LoginTest","All Tests","tests.LoginTest","testLoginDynamic"
"This test verifies that a user can successfully update their profile details","11430","Test update profile: cập nhập tên : Name HN 1 , số điện thoại, tỉnh Hà Nội, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify that search returns matching results for valid search keywords","3116","Positive Search: Tìm kiếm từ khóa tiếng Việt không dấu","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.SearchTest","All Tests","tests.SearchTest","testPositiveSearch"
"This test verifies that a user can successfully update their profile details","10362","Test update profile: cập nhập tên : Name DNO 2 , số điện thoại, tỉnh Đăk Nông, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify register page displays correct validation errors for invalid input values","3137","Register should fail: Email chứa dấu cách","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"Verify that search returns matching results for valid search keywords","2419","Positive Search: Tìm kiếm theo tên thương hiệu","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.SearchTest","All Tests","tests.SearchTest","testPositiveSearch"
"Kiểm thử luồng tiêu cực (Negative): Kiểm tra các lỗi xác thực dữ liệu khi gửi đánh giá","3516","Negative: Tên người đánh giá quá ngắn (< 4 ký tự)","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.ReviewTest","All Tests","tests.ReviewTest","testSendReviewValidationErrors"
"This test verifies that a user can successfully update their profile details","10147","Test update profile: cập nhập tên : Name HCM 4 , số điện thoại, tỉnh TP HCM, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify positive scenarios on Cart: adding single/multiple products, updating to valid quantities.","39575","Positive: Thêm một và nhiều sản phẩm vào giỏ hàng thành công","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.CartTest","All Tests","tests.CartTest","testCartPositiveFlows"
"Verify register page displays correct validation errors for invalid input values","2694","Register should fail: Trống tất cả các trường","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"This test verifies that a user can successfully log in using valid email and password","3602","Verify user can login with valid credentials","Selenium Automation Test Suite","2026-07-03","passed","2026-07-03","tests.LoginTest","All Tests","tests.LoginTest","testLoginSuccessfully"
