"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2275","Register should fail: Trống trường Họ và Tên","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","1503","Login should fail: Trống cả 2 trường","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","1523","Login should fail: Trống mật khẩu","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","2264","Register should fail: Mật khẩu dưới 6 ký tự","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","2306","Register should fail: Trống tất cả các trường","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","2165","Register should fail: Email chứa dấu cách","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","2259","Register should fail: Đăng ký với email đã tồn tại","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","1874","Register should fail: Trống trường Mật khẩu","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"This test verifies that a user can successfully log in using valid email and password","2820","Verify user can login with valid credentials","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.LoginTest","Login Tests","tests.LoginTest","testLoginSuccessfully"
"","1488","Login should fail: Trống email","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","1910","Register should fail: Trống trường Email","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","11882","Login should fail: Sai định dạng email","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","1887","Register should fail: Email thiếu còng (@)","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","11814","Login should fail: Email không tồn tại","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","1864","Register should fail: Tên quá ngắn (1 ký tự)","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","2039","Register should fail: Email thiếu domain","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","12161","Login should fail: Sai mật khẩu","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","2059","Register should fail: Email sai định dạng domain","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
