"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that a user can successfully create a new account","6276","Verify user can register with valid credentials","Selenium Automation Test Suite","2026-08-08","passed","2026-08-08","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterSuccessfully"
"Verify that search returns matching results for valid search keywords","2683","Positive Search: Tìm kiếm phụ kiện","Selenium Automation Test Suite","2026-08-08","passed","2026-08-08","tests.SearchTest","All Tests","tests.SearchTest","testPositiveSearch"
"Verify positive checkout & payment scenarios:
  1. Login successfully.
  2. Add product(s) to cart.
  3. Proceed to checkout page.
  4. Fill shipping information.
  5. Select payment method.
  6. Confirm the order.
  7. Assert order confirmation is displayed.","39265","[P2][Regression] TC-CHK-03: Checkout 1 sản phẩm với thanh toán chuyển khoản thành công","Selenium Automation Test Suite","2026-08-08","passed","2026-08-08","tests.CheckoutTest","All Tests","tests.CheckoutTest","testCheckoutPositiveFlows"
"This test verifies that a user can successfully update their profile details","8755","Test update profile: cập nhập tên : Name DNO 8 , số điện thoại, tỉnh Đăk Nông, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-08-08","passed","2026-08-08","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify register page displays correct validation errors for invalid input values","3023","Register should fail: Email sai định dạng domain","Selenium Automation Test Suite","2026-08-08","passed","2026-08-08","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"This test verifies that a user can successfully update their profile details","9217","Test update profile: cập nhập tên : Name HN 1 , số điện thoại, tỉnh Hà Nội, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-08-08","passed","2026-08-08","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify register page displays correct validation errors for invalid input values","3194","Register should fail: Mật khẩu dưới 6 ký tự","Selenium Automation Test Suite","2026-08-08","passed","2026-08-08","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"Verify register page displays correct validation errors for invalid input values","3278","Register should fail: Trống trường Email","Selenium Automation Test Suite","2026-08-08","passed","2026-08-08","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"This test verifies that a user can successfully log in using valid email and password","4022","Verify user can login with valid credentials","Selenium Automation Test Suite","2026-08-08","passed","2026-08-08","tests.LoginTest","All Tests","tests.LoginTest","testLoginSuccessfully"
"Verify positive checkout & payment scenarios:
  1. Login successfully.
  2. Add product(s) to cart.
  3. Proceed to checkout page.
  4. Fill shipping information.
  5. Select payment method.
  6. Confirm the order.
  7. Assert order confirmation is displayed.","44663","[P1][Smoke] TC-CHK-01: Checkout 1 sản phẩm với thanh toán COD thành công","Selenium Automation Test Suite","2026-08-08","passed","2026-08-08","tests.CheckoutTest","All Tests","tests.CheckoutTest","testCheckoutPositiveFlows"
