"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that search returns matching results for valid search keywords","3335","Positive Search: Tìm kiếm có chứa khoảng trắng ở 2 đầu (Trim test)","Selenium Automation Test Suite","2026-07-23","passed","2026-07-23","tests.SearchTest","All Tests","tests.SearchTest","testPositiveSearch"
"This test verifies that a user can successfully update their profile details","9094","Test update profile: cập nhập tên : Name DNO 3 , số điện thoại, tỉnh Đăk Nông, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-23","passed","2026-07-23","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify login page displays correct validation errors for invalid credentials","1449","Login should fail: Trống cả 2 trường","Selenium Automation Test Suite","2026-07-23","passed","2026-07-23","tests.LoginTest","All Tests","tests.LoginTest","testLoginDynamic"
"This test verifies that a user can successfully update their profile details","11484","Test update profile: cập nhập tên : Name HCM 2 , số điện thoại, tỉnh TP HCM, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-23","passed","2026-07-23","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify register page displays correct validation errors for invalid input values","3281","Register should fail: Email chứa dấu cách","Selenium Automation Test Suite","2026-07-23","passed","2026-07-23","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"Verify login page displays correct validation errors for invalid credentials","12901","Login should fail: Sai mật khẩu","Selenium Automation Test Suite","2026-07-23","passed","2026-07-23","tests.LoginTest","All Tests","tests.LoginTest","testLoginDynamic"
"Verify register page displays correct validation errors for invalid input values","4708","Register should fail: Trống tất cả các trường","Selenium Automation Test Suite","2026-07-23","passed","2026-07-23","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"Verify register page displays correct validation errors for invalid input values","2558","Register should fail: Email thiếu còng (@)","Selenium Automation Test Suite","2026-07-23","passed","2026-07-23","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"This test verifies that a user can successfully update their profile details","11194","Test update profile: cập nhập tên : Name HCM 3 , số điện thoại, tỉnh TP HCM, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-07-23","passed","2026-07-23","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify register page displays correct validation errors for invalid input values","3295","Register should fail: Email thiếu domain","Selenium Automation Test Suite","2026-07-23","passed","2026-07-23","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
