"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1882","Register should fail: Tên quá ngắn (1 ký tự)","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"This test verifies that a user can successfully log in using valid email and password","2240","Verify user can login with valid credentials","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.LoginTest","Login Tests","tests.LoginTest","testLoginSuccessfully"
"","2163","Register should fail: Trống trường Họ và Tên","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","1564","Login should fail: Trống cả 2 trường","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","2212","Register should fail: Mật khẩu dưới 6 ký tự","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","2049","Register should fail: Email sai định dạng domain","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","1845","Register should fail: Trống trường Mật khẩu","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","2271","Register should fail: Trống tất cả các trường","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","1885","Register should fail: Email thiếu còng (@)","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","1794","Register should fail: Trống trường Email","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","1536","Login should fail: Trống email","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","1991","Register should fail: Email chứa dấu cách","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","2034","Register should fail: Email thiếu domain","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
"","11993","Login should fail: Sai định dạng email","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","11903","Login should fail: Email không tồn tại","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","12381","Login should fail: Sai mật khẩu","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","1405","Login should fail: Trống mật khẩu","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.LoginTest","Login Tests","tests.LoginTest","testLoginDynamic"
"","2158","Register should fail: Đăng ký với email đã tồn tại","Selenium Automation Test Suite","2026-06-23","passed","2026-06-23","tests.RegisterTest","Register Tests","tests.RegisterTest","testRegisterDynamic"
