"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that a user can successfully update their profile details","10560","Test update profile: cập nhập tên : Name HCM 2 , số điện thoại, tỉnh TP HCM, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-06-29","passed","2026-06-29","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Kiểm thử luồng tiêu cực (Negative): Kiểm tra các lỗi xác thực dữ liệu khi gửi đánh giá","2106","Negative: Số điện thoại không đúng định dạng 10 hoặc 11 số bắt đầu bằng 0","Selenium Automation Test Suite","2026-06-29","passed","2026-06-29","tests.ReviewTest","All Tests","tests.ReviewTest","testSendReviewValidationErrors"
"Verify positive scenarios on Cart: adding single/multiple products, updating to valid quantities.","21296","Positive: Cập nhật số lượng sản phẩm lên giá trị hợp lệ","Selenium Automation Test Suite","2026-06-29","passed","2026-06-29","tests.CartTest","All Tests","tests.CartTest","testCartPositiveFlows"
"Verify register page displays correct validation errors for invalid input values","2829","Register should fail: Mật khẩu dưới 6 ký tự","Selenium Automation Test Suite","2026-06-29","passed","2026-06-29","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"This test verifies that a user can successfully update their profile details","52","testUpdateProfile","Selenium Automation Test Suite","2026-06-29","skipped","2026-06-29","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify register page displays correct validation errors for invalid input values","2260","Register should fail: Email thiếu còng (@)","Selenium Automation Test Suite","2026-06-29","passed","2026-06-29","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterDynamic"
"This test verifies that a user can successfully create a new account","5349","Verify user can register with valid credentials","Selenium Automation Test Suite","2026-06-29","passed","2026-06-29","tests.RegisterTest","All Tests","tests.RegisterTest","testRegisterSuccessfully"
"Verify that searching with invalid keywords displays the correct no-results message","3378","Negative Search: Tìm kiếm với từ khóa không tồn tại","Selenium Automation Test Suite","2026-06-29","passed","2026-06-29","tests.SearchTest","All Tests","tests.SearchTest","testNegativeSearch"
"This test verifies that a user can successfully update their profile details","62","testUpdateProfile","Selenium Automation Test Suite","2026-06-29","skipped","2026-06-29","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"This test verifies that a user can successfully update their profile details","9712","Test update profile: cập nhập tên : Name HN 1 , số điện thoại, tỉnh Hà Nội, Quận , Phường, địa chỉ","Selenium Automation Test Suite","2026-06-29","passed","2026-06-29","tests.ProfileTest","All Tests","tests.ProfileTest","testUpdateProfile"
"Verify login page displays correct validation errors for invalid credentials","12401","Login should fail: Email không tồn tại","Selenium Automation Test Suite","2026-06-29","passed","2026-06-29","tests.LoginTest","All Tests","tests.LoginTest","testLoginDynamic"
